node1;node2;degreeCount;max_cc;diameter;clustering_coefficient
0;132;{26: 1, 25: 1, 24: 1, 20: 2, 17: 1, 14: 2, 13: 4, 12: 3, 11: 7, 10: 3, 9: 12, 8: 10, 7: 13, 6: 16, 5: 18, 4: 19, 3: 14, 2: 15, 1: 6, 0: 2};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149};None;0.19080227897317678;
0;41;
0;48;
0;15;
0;57;
0;60;
1;31;
1;105;
1;76;
2;74;
2;10;
2;122;
2;88;
2;48;
2;45;
2;69;
2;83;
2;146;
2;144;
2;116;
3;97;
3;16;
3;5;
4;87;
4;69;
4;43;
4;88;
4;13;
4;142;
5;48;
5;31;
5;89;
5;118;
5;129;
5;6;
5;56;
5;39;
6;101;
6;58;
6;102;
6;113;
6;31;
6;122;
6;117;
6;18;
6;71;
6;91;
6;132;
7;42;
7;144;
8;33;
8;137;
8;75;
8;79;
9;77;
9;39;
9;82;
9;30;
9;83;
9;126;
9;114;
9;147;
10;146;
10;74;
10;138;
10;116;
10;131;
10;83;
10;127;
10;121;
10;75;
10;77;
10;128;
10;66;
10;70;
10;124;
10;81;
10;148;
10;114;
10;145;
10;111;
10;71;
10;55;
10;78;
10;40;
10;54;
11;27;
11;77;
11;148;
11;21;
11;145;
11;93;
12;35;
12;120;
12;137;
12;15;
12;66;
12;39;
12;75;
12;70;
12;146;
12;117;
13;60;
13;84;
13;128;
13;109;
13;101;
13;137;
13;134;
13;94;
13;26;
13;110;
14;67;
14;144;
14;110;
14;147;
15;23;
15;73;
15;27;
15;47;
15;77;
15;113;
15;85;
16;97;
16;24;
16;138;
17;43;
