node1;node2;degreeCount;max_cc;diameter;clustering_coefficient
0;135;{58: 1, 43: 1, 30: 1, 29: 1, 28: 2, 27: 1, 26: 1, 25: 5, 24: 3, 23: 6, 22: 2, 21: 2, 20: 7, 19: 5, 18: 7, 17: 5, 16: 11, 15: 10, 14: 10, 13: 7, 12: 11, 11: 9, 10: 11, 9: 7, 8: 8, 7: 4, 6: 4, 5: 5, 4: 1, 3: 2};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149};4;0.14971405538349394;
0;26;
0;96;
0;120;
0;79;
1;54;
1;88;
1;71;
1;124;
1;115;
1;103;
1;109;
1;62;
1;60;
1;50;
1;92;
1;32;
1;9;
2;68;
2;142;
2;106;
2;145;
2;149;
2;127;
2;13;
2;71;
2;50;
2;105;
2;135;
3;124;
3;129;
3;34;
3;130;
3;120;
3;32;
3;78;
3;127;
3;57;
3;49;
3;106;
3;62;
3;107;
3;135;
4;45;
4;135;
4;106;
4;137;
4;92;
4;36;
4;127;
4;35;
4;67;
4;44;
4;56;
4;128;
4;40;
4;110;
4;91;
4;46;
4;76;
4;28;
4;10;
4;29;
4;57;
4;124;
4;5;
4;98;
4;103;
5;127;
5;56;
5;130;
5;41;
5;48;
5;46;
5;141;
5;138;
5;137;
5;106;
6;14;
6;30;
6;58;
6;135;
6;63;
6;11;
6;101;
6;148;
6;89;
6;19;
6;136;
6;51;
6;29;
7;74;
7;22;
7;10;
7;97;
7;83;
7;95;
7;35;
7;43;
7;41;
7;51;
7;29;
7;140;
7;121;
7;21;
7;59;
7;107;
8;115;
8;144;
8;14;
8;19;
8;93;
8;40;
8;86;
8;101;
8;84;
8;102;
8;38;
8;131;
8;17;
8;133;
8;113;
8;88;
8;45;
8;11;
8;74;
8;10;
9;54;
9;99;
9;70;
9;45;
9;107;
9;88;
9;124;
9;47;
9;133;
