node1;node2;degreeCount;max_cc;diameter;clustering_coefficient
0;88;{50: 1, 32: 1, 24: 1, 23: 4, 20: 3, 19: 2, 18: 2, 17: 5, 16: 4, 15: 4, 14: 6, 13: 7, 12: 8, 11: 7, 10: 10, 9: 17, 8: 11, 7: 13, 6: 15, 5: 12, 4: 4, 3: 6, 2: 6, 1: 1};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149};5;0.14284930559652279;
0;130;
0;4;
0;32;
0;149;
0;112;
0;80;
0;102;
0;131;
1;71;
1;16;
1;54;
1;115;
1;20;
1;28;
1;66;
1;84;
1;36;
1;64;
2;132;
2;130;
2;74;
2;141;
2;100;
2;76;
2;110;
2;113;
2;115;
2;5;
2;14;
2;136;
2;86;
2;118;
2;15;
2;56;
2;39;
2;54;
3;6;
3;71;
3;26;
3;104;
3;35;
4;38;
4;51;
4;49;
4;125;
4;104;
4;117;
4;147;
4;114;
4;80;
4;41;
4;61;
5;73;
5;100;
5;137;
5;6;
5;111;
5;36;
5;24;
5;28;
6;69;
6;74;
6;143;
6;16;
6;131;
6;17;
6;94;
6;57;
6;112;
6;91;
7;73;
7;61;
7;46;
7;71;
7;42;
8;22;
8;84;
8;134;
8;85;
8;80;
8;38;
8;124;
8;48;
8;12;
8;15;
8;74;
8;148;
9;113;
9;15;
9;72;
9;82;
9;48;
9;41;
9;19;
10;54;
10;134;
10;81;
10;95;
10;77;
10;51;
10;63;
10;74;
10;97;
10;46;
11;21;
11;53;
11;39;
11;114;
11;28;
12;28;
12;18;
12;127;
12;130;
12;19;
12;74;
12;137;
12;116;
12;129;
12;131;
12;136;
12;132;
13;143;
13;16;
13;124;
13;53;
13;88;
13;79;
13;128;
13;76;
13;39;
13;142;
13;147;
13;43;
13;28;
13;27;
13;46;
14;34;
14;74;
14;89;
14;99;
14;28;
14;59;
15;41;
15;144;
15;65;
15;72;
15;94;
15;39;
15;149;
15;99;
15;53;
15;131;
15;46;
16;95;
16;75;
16;20;
16;122;
16;100;
16;34;
16;69;
16;44;
16;37;
16;50;
16;74;
17;45;
17;114;
17;138;
17;111;
17;59;
17;63;
17;141;
18;67;
18;141;
18;40;
18;74;
18;22;
18;48;
19;73;
19;109;
19;40;
19;136;
19;46;
19;72;
19;122;
20;116;
20;86;
20;143;
20;39;
20;105;
20;30;
20;122;
20;53;
20;73;
20;147;
20;129;
20;115;
20;74;
20;93;
20;94;
20;124;
20;54;
21;132;
21;53;
21;24;
21;48;
21;129;
21;114;
21;78;
21;43;
22;85;
22;100;
22;48;
22;65;
22;80;
23;115;
23;88;
23;54;
23;62;
24;114;
24;80;
24;26;
24;125;
24;74;
24;135;
24;55;
24;40;
24;70;
25;76;
25;50;
25;56;
25;26;
25;68;
26;109;
26;95;
26;84;
26;50;
27;100;
28;134;
28;148;
28;63;
28;74;
28;87;
28;144;
28;52;
28;116;
28;120;
28;119;
28;39;
29;57;
29;130;
29;92;
29;66;
29;141;
29;143;
30;116;
30;134;
30;39;
30;56;
30;50;
30;127;
30;126;
30;107;
31;143;
31;137;
31;37;
31;108;
31;41;
31;47;
31;45;
31;80;
32;39;
32;69;
32;86;
32;130;
32;46;
32;126;
32;50;
32;113;
33;94;
33;124;
33;68;
33;54;
33;75;
33;148;
33;74;
33;64;
34;74;
34;135;
34;66;
34;92;
34;39;
34;90;
35;45;
35;116;
35;67;
35;149;
35;114;
35;125;
35;81;
35;36;
35;57;
35;91;
35;101;
35;62;
35;83;
35;136;
35;128;
36;125;
36;46;
36;73;
36;69;
36;57;
36;135;
36;142;
36;72;
37;137;
37;144;
37;38;
38;51;
38;49;
38;74;
38;122;
39;59;
39;143;
39;65;
39;147;
39;94;
39;76;
39;48;
39;73;
39;46;
39;82;
39;64;
39;113;
39;53;
39;137;
39;93;
39;55;
39;47;
39;84;
39;104;
39;102;
39;78;
39;61;
39;139;
40;100;
40;47;
40;42;
41;145;
41;87;
41;74;
41;49;
41;129;
41;73;
41;119;
41;132;
41;50;
41;55;
42;49;
42;69;
42;74;
42;80;
42;113;
42;130;
42;100;
42;81;
42;129;
42;43;
42;116;
42;70;
42;90;
43;100;
43;125;
43;130;
43;93;
43;83;
43;121;
44;81;
44;74;
44;53;
44;72;
45;50;
45;112;
45;135;
45;143;
45;149;
45;84;
45;55;
45;137;
46;69;
46;81;
46;131;
46;116;
46;104;
46;109;
46;61;
46;72;
47;55;
47;79;
47;100;
47;70;
47;129;
47;115;
48;117;
48;99;
48;49;
48;57;
48;92;
48;114;
48;88;
48;50;
48;109;
48;56;
49;117;
49;148;
49;76;
49;57;
49;61;
49;144;
49;103;
49;102;
49;135;
49;53;
49;107;
49;86;
49;124;
49;125;
49;58;
50;112;
50;125;
50;83;
50;143;
50;126;
50;107;
50;149;
50;57;
50;130;
50;85;
50;128;
50;66;
50;80;
50;110;
50;69;
51;137;
51;78;
51;55;
51;92;
51;131;
51;104;
51;113;
52;120;
52;57;
52;139;
52;74;
