node1;node2;degreeCount;max_cc;diameter;clustering_coefficient
0;105;{120: 1, 84: 1, 63: 1, 42: 1, 35: 1, 31: 1, 25: 1, 24: 3, 23: 4, 22: 1, 21: 3, 20: 7, 19: 4, 18: 2, 17: 9, 16: 10, 15: 11, 14: 11, 13: 14, 12: 8, 11: 14, 10: 11, 9: 8, 8: 6, 7: 4, 6: 5, 5: 7, 4: 1};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149};3;0.25824145884480876;
0;9;
0;46;
0;107;
0;74;
0;142;
0;32;
0;138;
1;24;
1;53;
1;120;
1;56;
1;45;
1;64;
1;97;
1;60;
1;136;
1;111;
1;52;
1;11;
1;13;
1;119;
1;43;
1;39;
1;107;
2;3;
2;119;
2;36;
2;10;
2;45;
2;120;
2;147;
2;8;
2;129;
2;126;
2;15;
2;137;
2;24;
2;90;
2;39;
2;62;
3;115;
3;126;
3;131;
3;44;
3;114;
3;145;
3;122;
3;69;
3;88;
3;45;
3;6;
3;132;
3;60;
4;110;
4;11;
4;28;
4;10;
4;107;
4;56;
4;141;
4;144;
4;21;
4;45;
4;39;
4;64;
5;76;
5;61;
5;25;
5;57;
5;11;
5;54;
5;51;
5;64;
5;130;
5;39;
5;35;
5;91;
5;38;
6;144;
6;76;
6;47;
6;45;
6;120;
6;16;
6;11;
6;131;
6;39;
6;27;
6;147;
6;126;
6;77;
7;58;
7;99;
7;77;
7;88;
7;81;
7;107;
7;96;
7;94;
7;45;
7;31;
7;26;
7;145;
7;104;
7;39;
8;42;
8;76;
8;147;
8;144;
8;11;
8;107;
8;109;
8;30;
8;130;
8;143;
8;132;
8;62;
8;45;
8;33;
8;39;
9;67;
9;54;
9;43;
9;24;
9;98;
9;97;
9;92;
9;120;
9;95;
9;147;
9;45;
9;145;
9;39;
9;76;
10;34;
10;121;
10;56;
10;145;
10;99;
10;131;
10;80;
10;67;
10;116;
10;124;
10;42;
10;66;
10;20;
10;45;
11;117;
11;110;
11;144;
11;77;
11;115;
11;43;
11;135;
11;121;
11;92;
12;118;
12;45;
12;33;
12;93;
12;86;
13;54;
13;119;
13;45;
13;91;
13;69;
13;146;
13;39;
13;118;
13;56;
14;110;
14;67;
14;68;
14;54;
14;91;
14;32;
14;77;
14;61;
14;19;
14;100;
14;137;
14;117;
14;102;
14;41;
14;104;
14;45;
14;39;
14;147;
14;124;
14;76;
15;36;
15;126;
15;131;
15;73;
15;129;
15;45;
15;139;
15;39;
15;147;
15;148;
16;54;
16;134;
16;144;
16;96;
16;142;
16;26;
16;18;
16;87;
16;123;
16;53;
17;65;
17;61;
17;58;
17;119;
17;148;
17;23;
17;130;
17;107;
17;62;
17;147;
17;57;
17;45;
17;76;
17;39;
17;51;
17;112;
17;33;
17;80;
17;41;
17;126;
18;94;
18;23;
18;88;
18;147;
18;34;
18;45;
18;105;
18;69;
18;39;
19;28;
19;46;
19;109;
19;32;
19;119;
19;63;
19;126;
19;47;
19;45;
19;147;
19;35;
19;39;
19;37;
19;76;
19;77;
20;62;
20;129;
20;112;
20;139;
21;68;
21;34;
21;65;
21;131;
21;103;
21;140;
21;99;
21;81;
21;42;
21;54;
21;133;
21;142;
21;136;
21;53;
21;31;
21;116;
21;119;
21;50;
21;45;
21;113;
21;39;
21;147;
22;54;
22;63;
22;101;
22;48;
22;32;
22;46;
22;24;
22;118;
22;45;
23;86;
23;91;
23;142;
23;147;
23;96;
23;94;
23;63;
23;69;
23;144;
23;25;
24;90;
24;121;
24;64;
24;67;
24;32;
24;109;
24;77;
24;108;
24;45;
24;140;
24;110;
24;71;
25;32;
25;108;
25;64;
25;110;
25;90;
25;109;
25;54;
25;129;
25;62;
25;122;
25;117;
25;45;
25;127;
25;39;
25;147;
25;76;
25;104;
25;126;
25;77;
26;41;
26;69;
26;33;
26;51;
26;62;
26;126;
26;77;
26;45;
26;32;
26;39;
26;101;
27;91;
27;62;
27;39;
27;144;
27;135;
27;107;
27;63;
27;103;
27;126;
27;120;
27;140;
27;108;
27;43;
27;45;
27;49;
27;147;
27;79;
27;104;
28;110;
28;124;
28;63;
28;73;
29;64;
29;76;
29;54;
29;45;
29;128;
29;35;
30;118;
30;38;
30;124;
30;53;
30;42;
30;104;
30;105;
30;145;
30;109;
30;131;
30;43;
30;80;
31;96;
31;65;
31;54;
31;119;
31;69;
31;138;
31;106;
31;97;
31;112;
31;132;
32;88;
32;92;
32;72;
32;39;
32;104;
32;144;
32;53;
32;58;
32;41;
32;113;
32;137;
32;99;
32;57;
32;95;
32;45;
32;118;
33;53;
33;51;
33;36;
33;49;
33;86;
33;58;
33;60;
33;83;
33;45;
33;133;
34;73;
34;68;
34;113;
34;78;
34;118;
34;76;
34;58;
34;139;
34;136;
34;69;
34;65;
34;70;
34;87;
34;45;
34;43;
34;39;
34;140;
35;39;
