node1;node2;degreeCount;max_cc;diameter;clustering_coefficient
0;104;{22: 1, 20: 1, 18: 1, 15: 1, 14: 3, 13: 6, 12: 4, 11: 7, 10: 7, 9: 8, 8: 15, 7: 6, 6: 18, 5: 23, 4: 14, 3: 14, 2: 14, 1: 7};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149};6;0.0820185191485501;
0;22;
0;117;
0;89;
0;71;
0;128;
0;84;
0;17;
0;100;
0;86;
0;120;
0;8;
1;72;
1;113;
1;147;
1;137;
1;27;
1;25;
1;144;
2;22;
2;68;
2;45;
2;3;
2;113;
3;6;
3;63;
3;85;
3;35;
3;128;
3;71;
3;86;
3;111;
3;80;
3;41;
4;136;
4;131;
4;128;
4;82;
4;108;
4;66;
4;104;
4;50;
5;72;
5;24;
5;81;
5;30;
5;104;
6;44;
6;94;
6;53;
6;32;
6;39;
6;136;
6;113;
7;24;
7;75;
7;19;
8;37;
8;98;
8;119;
8;85;
8;39;
8;93;
8;102;
8;142;
9;84;
9;83;
9;107;
9;27;
10;78;
10;147;
10;32;
10;93;
10;39;
11;82;
11;54;
11;110;
11;37;
11;51;
12;136;
12;62;
12;47;
12;79;
12;72;
13;73;
13;148;
13;146;
13;40;
14;55;
14;88;
14;131;
15;55;
16;65;
16;94;
16;92;
16;35;
17;86;
17;68;
17;125;
17;26;
17;149;
17;52;
17;29;
17;53;
17;112;
17;113;
17;98;
17;49;
17;39;
17;21;
17;44;
17;71;
17;47;
18;92;
18;114;
18;29;
18;40;
18;89;
18;28;
19;53;
19;123;
19;104;
19;58;
20;67;
20;79;
20;145;
21;119;
21;102;
21;133;
21;29;
22;136;
22;39;
22;33;
22;126;
22;138;
22;34;
22;45;
22;95;
22;82;
22;140;
22;145;
23;136;
23;113;
23;29;
24;136;
24;102;
24;96;
24;37;
24;48;
24;73;
24;116;
24;144;
24;38;
25;116;
25;86;
25;32;
25;139;
26;81;
27;33;
27;122;
27;133;
28;113;
28;63;
28;67;
28;30;
29;144;
29;146;
29;113;
29;86;
29;60;
29;42;
29;81;
30;86;
30;136;
30;123;
30;104;
30;39;
30;64;
30;48;
30;33;
31;139;
31;62;
31;102;
32;96;
32;113;
32;65;
32;149;
32;50;
32;77;
32;67;
32;82;
32;58;
32;93;
33;80;
33;55;
33;110;
34;131;
34;106;
34;124;
34;113;
34;91;
35;112;
35;58;
35;42;
36;147;
36;67;
37;77;
37;53;
37;95;
37;98;
37;138;
38;115;
38;74;
38;66;
39;98;
39;145;
39;130;
39;95;
39;85;
40;126;
40;107;
40;91;
40;93;
40;125;
40;102;
41;79;
41;107;
41;44;
41;118;
41;140;
41;57;
41;119;
42;72;
42;93;
42;149;
42;91;
43;118;
43;138;
43;45;
43;57;
43;136;
44;125;
44;94;
44;54;
44;100;
45;121;
46;92;
46;79;
47;57;
47;105;
48;98;
48;136;
48;132;
48;94;
48;125;
48;108;
49;140;
49;147;
49;143;
49;113;
49;110;
49;60;
49;79;
49;78;
49;139;
50;75;
50;66;
50;133;
50;54;
50;146;
50;136;
50;52;
50;88;
51;90;
52;129;
53;79;
53;131;
53;86;
53;97;
53;109;
53;129;
53;100;
53;62;
53;70;
54;79;
54;136;
54;116;
54;89;
54;72;
54;81;
55;88;
55;91;
56;67;
56;65;
57;131;
57;119;
58;82;
58;107;
58;142;
58;110;
58;93;
59;94;
59;77;
60;62;
60;105;
61;144;
61;67;
62;139;
62;69;
62;82;
62;136;
63;110;
63;77;
64;65;
64;83;
64;132;
64;85;
64;75;
65;124;
65;84;
66;89;
66;85;
66;147;
66;127;
66;139;
67;77;
67;109;
67;82;
67;139;
67;120;
67;145;
67;97;
68;125;
68;90;
68;149;
68;70;
68;82;
68;146;
68;144;
69;89;
69;73;
70;122;
70;107;
71;113;
71;109;
71;85;
72;102;
72;135;
72;73;
72;113;
72;77;
72;144;
72;148;
73;126;
73;84;
74;113;
75;143;
75;136;
76;104;
76;139;
77;78;
77;81;
78;97;
78;131;
78;132;
79;92;
79;137;
79;136;
79;90;
79;85;
79;88;
79;133;
80;99;
81;113;
81;140;
81;128;
81;86;
83;98;
83;114;
83;144;
84;88;
84;116;
84;85;
85;110;
85;118;
86;125;
86;123;
86;100;
86;120;
86;134;
86;90;
87;140;
88;113;
88;133;
88;149;
89;142;
89;147;
89;125;
91;116;
91;125;
92;112;
92;116;
92;142;
93;138;
93;141;
93;130;
93;148;
93;109;
93;118;
94;110;
94;125;
94;139;
95;113;
96;119;
96;107;
97;140;
97;104;
98;119;
98;122;
98;108;
98;101;
98;116;
99;107;
99;136;
100;105;
100;140;
102;113;
102;133;
102;122;
103;147;
103;113;
104;131;
104;128;
105;144;
105;109;
105;125;
105;133;
105;132;
105;122;
105;116;
106;147;
106;140;
108;113;
108;126;
109;144;
109;145;
109;131;
109;148;
109;123;
110;119;
110;140;
112;146;
113;146;
113;147;
113;135;
114;125;
116;125;
116;136;
116;137;
116;146;
116;138;
118;138;
119;132;
119;128;
119;139;
119;134;
120;147;
120;136;
121;139;
121;131;
121;136;
122;131;
123;140;
125;148;
125;126;
125;133;
127;134;
127;144;
127;131;
127;147;
127;136;
131;145;
131;136;
131;149;
132;140;
133;147;
139;145;
140;142;
142;146;
143;147;
