node1;node2;degreeCount;max_cc;diameter;clustering_coefficient
0;115;{19: 1, 18: 1, 16: 3, 15: 1, 14: 2, 13: 4, 12: 6, 11: 4, 10: 7, 9: 9, 8: 14, 7: 16, 6: 13, 5: 15, 4: 20, 3: 19, 2: 11, 1: 3, 0: 1};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149};None;0.07387327750795243;
0;48;
0;128;
0;54;
0;96;
0;146;
0;50;
0;67;
0;43;
0;7;
0;127;
0;120;
1;64;
1;52;
1;27;
1;141;
1;65;
1;48;
2;50;
2;102;
2;62;
2;38;
2;96;
3;69;
3;84;
3;132;
3;114;
3;31;
3;109;
4;106;
4;55;
4;9;
4;112;
4;126;
4;30;
4;27;
4;5;
4;128;
4;17;
4;73;
4;14;
4;84;
4;87;
5;112;
6;144;
6;66;
6;40;
6;117;
6;56;
7;133;
7;42;
7;85;
7;89;
7;49;
7;100;
7;127;
7;74;
7;67;
7;139;
7;66;
8;107;
8;75;
8;43;
8;67;
8;46;
9;37;
9;27;
9;106;
9;26;
9;75;
9;31;
9;133;
9;42;
9;102;
10;34;
10;98;
10;107;
10;135;
10;134;
10;66;
10;90;
10;129;
10;36;
10;15;
10;78;
11;107;
11;66;
11;91;
11;64;
11;47;
11;149;
11;59;
12;65;
12;117;
12;60;
12;47;
12;19;
13;133;
13;114;
13;93;
14;56;
14;109;
14;66;
14;79;
14;60;
14;130;
14;139;
15;65;
15;67;
15;34;
15;87;
15;29;
15;17;
16;45;
16;49;
16;105;
16;30;
16;91;
16;128;
16;33;
16;141;
16;44;
17;60;
17;102;
17;61;
17;52;
17;50;
17;31;
18;42;
18;79;
18;115;
18;55;
18;98;
19;107;
19;42;
20;37;
20;140;
20;139;
20;137;
20;75;
20;29;
21;97;
21;102;
21;42;
21;59;
21;135;
21;47;
21;84;
22;107;
22;104;
22;52;
22;42;
22;64;
24;66;
24;37;
24;134;
24;118;
25;79;
25;112;
25;100;
26;68;
26;39;
26;79;
27;94;
27;57;
27;88;
27;61;
27;41;
27;106;
27;139;
27;48;
27;122;
28;78;
28;86;
29;115;
29;31;
29;95;
29;83;
29;113;
29;82;
30;102;
30;130;
30;115;
30;60;
31;72;
31;86;
31;53;
31;49;
32;100;
32;89;
32;33;
33;106;
33;61;
33;92;
33;91;
33;60;
33;62;
33;147;
33;112;
33;142;
34;96;
34;55;
34;38;
34;67;
34;60;
34;149;
34;58;
34;116;
34;146;
34;81;
34;119;
35;83;
35;88;
35;55;
35;96;
35;94;
36;106;
36;52;
36;97;
36;85;
36;130;
37;114;
37;93;
37;62;
37;86;
37;108;
38;147;
38;106;
38;137;
38;48;
38;68;
38;64;
38;76;
38;67;
39;124;
40;106;
40;137;
40;110;
41;135;
41;120;
41;133;
41;79;
41;142;
41;90;
42;94;
42;81;
42;57;
42;56;
42;91;
42;125;
43;108;
43;86;
43;68;
43;101;
43;112;
43;104;
44;113;
44;108;
44;132;
44;136;
44;104;
45;123;
45;50;
45;97;
45;83;
46;67;
46;133;
47;52;
47;120;
47;131;
47;130;
48;125;
48;144;
48;77;
48;81;
48;87;
48;64;
48;128;
48;91;
48;61;
48;145;
48;52;
48;88;
49;107;
49;115;
49;135;
49;63;
49;58;
49;73;
49;132;
49;72;
49;76;
49;52;
49;98;
49;104;
50;65;
50;102;
50;147;
50;68;
50;79;
50;106;
50;105;
50;113;
50;110;
50;91;
51;62;
51;103;
52;68;
52;73;
52;134;
52;107;
53;121;
53;105;
54;60;
54;147;
55;69;
55;134;
56;106;
56;120;
56;149;
57;102;
57;93;
58;103;
58;72;
59;148;
59;133;
59;95;
59;86;
59;103;
59;78;
59;97;
60;116;
60;120;
60;74;
60;106;
60;117;
61;90;
61;79;
61;83;
61;106;
61;112;
62;74;
62;133;
62;92;
62;72;
64;121;
64;95;
64;96;
64;78;
64;67;
65;133;
65;96;
65;120;
66;86;
66;120;
66;100;
66;70;
66;91;
66;111;
66;124;
67;106;
67;107;
67;78;
67;98;
67;148;
67;142;
67;149;
67;138;
68;102;
68;81;
68;78;
68;107;
68;128;
68;94;
69;123;
69;97;
70;120;
70;124;
70;103;
71;86;
72;83;
72;90;
